text_id	category	aspect	start	end	sentiment	sent_id	sent
36126	Service	сотрудники	465	475	positive	6	Но больше всего порадовали сотрудники - администратор, которая помогла грамотно составить заказ, а так же официант Мария, работа которой выше всяких похвал.
36126	Service	администратор	478	491	positive	6	Но больше всего порадовали сотрудники - администратор, которая помогла грамотно составить заказ, а так же официант Мария, работа которой выше всяких похвал.
36126	Service	помогла	501	508	positive	6	Но больше всего порадовали сотрудники - администратор, которая помогла грамотно составить заказ, а так же официант Мария, работа которой выше всяких похвал.
36126	Service	официант	544	552	positive	6	Но больше всего порадовали сотрудники - администратор, которая помогла грамотно составить заказ, а так же официант Мария, работа которой выше всяких похвал.
36126	Service	работа	560	566	positive	6	Но больше всего порадовали сотрудники - администратор, которая помогла грамотно составить заказ, а так же официант Мария, работа которой выше всяких похвал.
36126	Service	приносила	620	629	positive	7	Приветливая,улыбчивая,все приносила и уносила вовремя,спрашивала все ли нравится,советовала по до заказам.
36126	Service	уносила	632	639	positive	7	Приветливая,улыбчивая,все приносила и уносила вовремя,спрашивала все ли нравится,советовала по до заказам.
36126	Service	спрашивала	648	658	positive	7	Приветливая,улыбчивая,все приносила и уносила вовремя,спрашивала все ли нравится,советовала по до заказам.
36126	Service	советовала	675	685	positive	7	Приветливая,улыбчивая,все приносила и уносила вовремя,спрашивала все ли нравится,советовала по до заказам.
36126	Whole	ресторанах	723	733	neutral	8	Ранее я был во многих ресторанах, но обслуживание в этом - на высшем уровне.
36126	Service	обслуживание	738	750	positive	8	Ранее я был во многих ресторанах, но обслуживание в этом - на высшем уровне.
36126	Whole	коллективу	786	796	positive	9	Спасибо коллективу!
36126	Whole	ресторан	848	856	positive	10	Непременно посетим вас ещё и будем советовать ваш ресторан нашим друзьям.
27620	Whole	ресторане	35	44	negative	0	Я читала негативные отзывы об этом ресторане, но уж очень мне понравился интерьер, поэтому сочла их преувеличенными.
27620	Interior	интерьер	73	81	positive	0	Я читала негативные отзывы об этом ресторане, но уж очень мне понравился интерьер, поэтому сочла их преувеличенными.
27620	Service	обслуживание	163	175	negative	1	Я Вам скажу, теперь уже на собственном опыте, обслуживание как таковое там просто отсутствует.
27620	Service	Заказ	212	217	negative	2	Заказ долго не принимали, в огромном зале было занято три столика (!) Далее, ждем напитки.
27620	Service	ждем	289	293	negative	2	Заказ долго не принимали, в огромном зале было занято три столика (!) Далее, ждем напитки.
27620	Food	сок	308	311	positive	3	Один сок принесли, а вот апельсинового сока не оказалось (!), официант уточнила на какой заменить и ушла.
27620	Service	принесли	312	320	positive	3	Один сок принесли, а вот апельсинового сока не оказалось (!), официант уточнила на какой заменить и ушла.
27620	Food	апельсинового сока	328	346	negative	3	Один сок принесли, а вот апельсинового сока не оказалось (!), официант уточнила на какой заменить и ушла.
27620	Service	официант	365	373	negative	3	Один сок принесли, а вот апельсинового сока не оказалось (!), официант уточнила на какой заменить и ушла.
27620	Service	Ждем	409	413	negative	4	Ждем минут 10-15 напиток не несут.
27620	Food	напиток	426	433	neutral	4	Ждем минут 10-15 напиток не несут.
27620	Service	принесли	509	517	negative	5	Только после того, как мы подошли к бару, и напомнили о себе сок принесли.
27620	Service	принесли	525	533	neutral	6	Позже принесли еду.
27620	Food	еду	534	537	neutral	6	Позже принесли еду.
27620	Food	Еда	620	623	negative	9	Еда не понравилась.
27620	Price	цены	655	659	negative	10	Несоответствие цены и качества.
27620	Food	кофе	726	730	positive	12	Понравился только кофе.
27620	Food	Пирожных	732	740	negative	13	Пирожных указанных в меню не было.
2468	Whole	заведения	76	85	positive	2	Наверное, я консерватор, т.к. люблю заведения именно такого плана: хороший интерьер, негромкая музыка, спокойная атмосфера, вежливый и учтивый персонал.
2468	Interior	интерьер	115	123	positive	2	Наверное, я консерватор, т.к. люблю заведения именно такого плана: хороший интерьер, негромкая музыка, спокойная атмосфера, вежливый и учтивый персонал.
2468	Interior	музыка	135	141	positive	2	Наверное, я консерватор, т.к. люблю заведения именно такого плана: хороший интерьер, негромкая музыка, спокойная атмосфера, вежливый и учтивый персонал.
2468	Service	персонал	183	191	positive	2	Наверное, я консерватор, т.к. люблю заведения именно такого плана: хороший интерьер, негромкая музыка, спокойная атмосфера, вежливый и учтивый персонал.
2468	Whole	ресторанчик	393	404	positive	6	Выбор пал именно на этот ресторанчик.
2468	Interior	Зал	406	409	positive	7	Зал был пуст наполовину, девушка сама предложила местечко в углу для нас (я, супруга и сын 6 лет).
2468	Service	девушка	431	438	positive	7	Зал был пуст наполовину, девушка сама предложила местечко в углу для нас (я, супруга и сын 6 лет).
2468	Service	предложила	444	454	positive	7	Зал был пуст наполовину, девушка сама предложила местечко в углу для нас (я, супруга и сын 6 лет).
2468	Interior	местечко в углу	455	470	positive	7	Зал был пуст наполовину, девушка сама предложила местечко в углу для нас (я, супруга и сын 6 лет).
2468	Food	Блюда	505	510	positive	8	Блюда, которые заказали, понравились все без исключения.
2468	Food	приготовленные	582	596	positive	9	"Супруге понравилось приготовленные овощи, салаты ""Цезарь"" тоже на славу, лосось -без вопросов и т.д."
2468	Food	овощи	597	602	positive	9	"Супруге понравилось приготовленные овощи, салаты ""Цезарь"" тоже на славу, лосось -без вопросов и т.д."
2468	Food	"салаты ""Цезарь"""	604	619	positive	9	"Супруге понравилось приготовленные овощи, салаты ""Цезарь"" тоже на славу, лосось -без вопросов и т.д."
2468	Food	лосось	635	641	positive	9	"Супруге понравилось приготовленные овощи, салаты ""Цезарь"" тоже на славу, лосось -без вопросов и т.д."
2468	Service	Официантка	663	673	positive	10	Официантка следила за столом и вовремя меняла пепельницу и добавляла вина, т.е. сервис как он должен быть - в классическом стиле.
2468	Service	следила за столом	674	691	positive	10	Официантка следила за столом и вовремя меняла пепельницу и добавляла вина, т.е. сервис как он должен быть - в классическом стиле.
2468	Service	меняла пепельницу	702	719	positive	10	Официантка следила за столом и вовремя меняла пепельницу и добавляла вина, т.е. сервис как он должен быть - в классическом стиле.
2468	Service	добавляла вина	722	736	positive	10	Официантка следила за столом и вовремя меняла пепельницу и добавляла вина, т.е. сервис как он должен быть - в классическом стиле.
2468	Service	сервис	743	749	positive	10	Официантка следила за столом и вовремя меняла пепельницу и добавляла вина, т.е. сервис как он должен быть - в классическом стиле.
7982	Service	директором	30	40	negative	0	Первое знакомство произошло с директором данного заведения (может эта одна и та же дама, что и в пред.
7982	Service	работу	250	256	positive	1	отзыве), сложилось впечатление, что заинтересованности в банкете нет и будто всё это нужно только нам (от чего остался неприятный осадок), но видя работу официантов, а также вкусно пообедав, решили это не главное.
7982	Service	официантов	257	267	positive	1	отзыве), сложилось впечатление, что заинтересованности в банкете нет и будто всё это нужно только нам (от чего остался неприятный осадок), но видя работу официантов, а также вкусно пообедав, решили это не главное.
7982	Food	пообедав	284	292	positive	1	отзыве), сложилось впечатление, что заинтересованности в банкете нет и будто всё это нужно только нам (от чего остался неприятный осадок), но видя работу официантов, а также вкусно пообедав, решили это не главное.
7982	Interior	музыку	402	408	negative	2	Не обратили внимательно на тот момент, что ресторан находится в жилом доме и громкую музыку можно только до 23.00.
7982	Food	еды	661	664	both	4	Что касается самого банкета, еды за 1620 р.
7982	Food	вкус	691	695	negative	5	достаточно, но вкус ужасный, тот обед мы теперь вспоминаем, как лучшее, что там пробовали.
7982	Food	обед	709	713	positive	5	достаточно, но вкус ужасный, тот обед мы теперь вспоминаем, как лучшее, что там пробовали.
7982	Food	пробовали	756	765	positive	5	достаточно, но вкус ужасный, тот обед мы теперь вспоминаем, как лучшее, что там пробовали.
7982	Food	Салаты	767	773	negative	6	Салаты невкусные, как и само горячее, на которое были все надежды, гарнир никакой, рыба сказали, как вареная, я ела курицу - сухая, мясо сказали жесткое, вообщем полное разочарование в еде, как и в том, что не успела даже попробовать жюльен, стоял не тронутый, как во время моего отсутствие его унесли, так сказали все гости, что не успев съесть и половины, блюда исчезали.
7982	Food	горячее	796	803	negative	6	Салаты невкусные, как и само горячее, на которое были все надежды, гарнир никакой, рыба сказали, как вареная, я ела курицу - сухая, мясо сказали жесткое, вообщем полное разочарование в еде, как и в том, что не успела даже попробовать жюльен, стоял не тронутый, как во время моего отсутствие его унесли, так сказали все гости, что не успев съесть и половины, блюда исчезали.
7982	Food	гарнир	834	840	negative	6	Салаты невкусные, как и само горячее, на которое были все надежды, гарнир никакой, рыба сказали, как вареная, я ела курицу - сухая, мясо сказали жесткое, вообщем полное разочарование в еде, как и в том, что не успела даже попробовать жюльен, стоял не тронутый, как во время моего отсутствие его унесли, так сказали все гости, что не успев съесть и половины, блюда исчезали.
7982	Food	рыба	850	854	negative	6	Салаты невкусные, как и само горячее, на которое были все надежды, гарнир никакой, рыба сказали, как вареная, я ела курицу - сухая, мясо сказали жесткое, вообщем полное разочарование в еде, как и в том, что не успела даже попробовать жюльен, стоял не тронутый, как во время моего отсутствие его унесли, так сказали все гости, что не успев съесть и половины, блюда исчезали.
7982	Food	курицу	883	889	negative	6	Салаты невкусные, как и само горячее, на которое были все надежды, гарнир никакой, рыба сказали, как вареная, я ела курицу - сухая, мясо сказали жесткое, вообщем полное разочарование в еде, как и в том, что не успела даже попробовать жюльен, стоял не тронутый, как во время моего отсутствие его унесли, так сказали все гости, что не успев съесть и половины, блюда исчезали.
7982	Food	мясо	899	903	negative	6	Салаты невкусные, как и само горячее, на которое были все надежды, гарнир никакой, рыба сказали, как вареная, я ела курицу - сухая, мясо сказали жесткое, вообщем полное разочарование в еде, как и в том, что не успела даже попробовать жюльен, стоял не тронутый, как во время моего отсутствие его унесли, так сказали все гости, что не успев съесть и половины, блюда исчезали.
7982	Food	еде	952	955	negative	6	Салаты невкусные, как и само горячее, на которое были все надежды, гарнир никакой, рыба сказали, как вареная, я ела курицу - сухая, мясо сказали жесткое, вообщем полное разочарование в еде, как и в том, что не успела даже попробовать жюльен, стоял не тронутый, как во время моего отсутствие его унесли, так сказали все гости, что не успев съесть и половины, блюда исчезали.
7982	Food	жюльен	1001	1007	neutral	6	Салаты невкусные, как и само горячее, на которое были все надежды, гарнир никакой, рыба сказали, как вареная, я ела курицу - сухая, мясо сказали жесткое, вообщем полное разочарование в еде, как и в том, что не успела даже попробовать жюльен, стоял не тронутый, как во время моего отсутствие его унесли, так сказали все гости, что не успев съесть и половины, блюда исчезали.
7982	Food	блюда	1125	1130	neutral	6	Салаты невкусные, как и само горячее, на которое были все надежды, гарнир никакой, рыба сказали, как вареная, я ела курицу - сухая, мясо сказали жесткое, вообщем полное разочарование в еде, как и в том, что не успела даже попробовать жюльен, стоял не тронутый, как во время моего отсутствие его унесли, так сказали все гости, что не успев съесть и половины, блюда исчезали.
13912	Whole	ресторане Харбин на Приморской	35	65	both	0	После неоднозначного впечатления о ресторане Харбин на Приморской, решили проверить свои впечатления о первом посещении ресторана на Академической.
13912	Whole	ресторана	120	129	neutral	0	После неоднозначного впечатления о ресторане Харбин на Приморской, решили проверить свои впечатления о первом посещении ресторана на Академической.
13912	Whole	ресторан Харбин на Академической	183	215	neutral	1	Вечером, в районе 18 часов зашли в ресторан Харбин на Академической.
13912	Interior	залах для курящих и некурящих	230	259	positive	2	Места были в залах для курящих и некурящих.
13912	Interior	зал для некурящих	269	286	positive	3	Выбрали зал для некурящих, который в отличии от Харбина на Приморской, расположен совершенно отдельно от курящих посетителей.
13912	Interior	Харбина на Приморской	309	330	negative	3	Выбрали зал для некурящих, который в отличии от Харбина на Приморской, расположен совершенно отдельно от курящих посетителей.
13912	Interior	расположен	332	342	positive	3	Выбрали зал для некурящих, который в отличии от Харбина на Приморской, расположен совершенно отдельно от курящих посетителей.
13912	Interior	Стулья	387	393	positive	4	Стулья в зале для некурящих европейские, очень удобные, в отличии от другого зала, где они выполнены в китайском стиле, но сидеть на них не удобно.
13912	Interior	зале для некурящих	396	414	positive	4	Стулья в зале для некурящих европейские, очень удобные, в отличии от другого зала, где они выполнены в китайском стиле, но сидеть на них не удобно.
13912	Interior	зала	464	468	negative	4	Стулья в зале для некурящих европейские, очень удобные, в отличии от другого зала, где они выполнены в китайском стиле, но сидеть на них не удобно.
13912	Service	Заказ приняли	535	548	positive	5	Заказ приняли быстро, и, каково же было наше удивление, уже через 5 минут принесли первое блюдо.
13912	Service	принесли	609	617	positive	5	Заказ приняли быстро, и, каково же было наше удивление, уже через 5 минут принесли первое блюдо.
13912	Food	первое блюдо	618	630	neutral	5	Заказ приняли быстро, и, каково же было наше удивление, уже через 5 минут принесли первое блюдо.
13912	Service	заказ	656	661	positive	6	В течении 15 минут весь заказ был на столе.
13912	Food	Блюда	676	681	positive	7	Блюда в ресторане очень вкусные, качество приготовления, на наш вкус, гораздо лучше, чем в Харбине на Приморской (в целях сравнения заказали несколько блюд, таких же как и в другом ресторане).
13912	Food	качество приготовления	709	731	positive	7	Блюда в ресторане очень вкусные, качество приготовления, на наш вкус, гораздо лучше, чем в Харбине на Приморской (в целях сравнения заказали несколько блюд, таких же как и в другом ресторане).
13912	Whole	Харбине на Приморской	767	788	negative	7	Блюда в ресторане очень вкусные, качество приготовления, на наш вкус, гораздо лучше, чем в Харбине на Приморской (в целях сравнения заказали несколько блюд, таких же как и в другом ресторане).
13912	Food	чае	887	890	neutral	8	Особый разговор о чае.
13912	Food	Выбор	892	897	both	9	Выбор здесь гораздо лучше и богаче.
13912	Food	чай	982	985	positive	11	Приятно то, что чай не пакетированный в отличии от ресторана на Приморской.
13912	Whole	ресторана на Приморской	1017	1040	negative	11	Приятно то, что чай не пакетированный в отличии от ресторана на Приморской.
13912	Food	французское красное сухое вино	1057	1087	positive	12	В меню хорошее французское красное сухое вино.
13912	Service	обслуживание	1101	1113	positive	13	Понравилось обслуживание, быстро и качественно, своевременно убиралась освободившаяся посуда, и другие мелочи, было приятно.
13912	Service	убиралась	1150	1159	positive	13	Понравилось обслуживание, быстро и качественно, своевременно убиралась освободившаяся посуда, и другие мелочи, было приятно.
13912	Price	счет	1227	1231	neutral	14	Без алкоголя счет на двоих составил 1300 рублей.
13912	Whole	ресторан	1275	1283	positive	15	Рекомендуем ресторан для посещения.
18756	Whole	БАРЕ	25	29	both	1	"Я был в этом БАРЕ 28.10.09, могу сказать что обслуживание ни чем особенным не выделяеться, пиво стоит достаточно дорого да потом пиво ""Береста светлое "" 220р мне не очень понравилось, но вот закуски к пиву мне очень понравились и надо отметить что их большой выбор с преобладанием мясных, что для меня лично очень важно."
18756	Service	обслуживание	57	69	neutral	1	"Я был в этом БАРЕ 28.10.09, могу сказать что обслуживание ни чем особенным не выделяеться, пиво стоит достаточно дорого да потом пиво ""Береста светлое "" 220р мне не очень понравилось, но вот закуски к пиву мне очень понравились и надо отметить что их большой выбор с преобладанием мясных, что для меня лично очень важно."
18756	Food	пиво	103	107	negative	1	"Я был в этом БАРЕ 28.10.09, могу сказать что обслуживание ни чем особенным не выделяеться, пиво стоит достаточно дорого да потом пиво ""Береста светлое "" 220р мне не очень понравилось, но вот закуски к пиву мне очень понравились и надо отметить что их большой выбор с преобладанием мясных, что для меня лично очень важно."
18756	Food	Береста светлое 	146	164	negative	1	"Я был в этом БАРЕ 28.10.09, могу сказать что обслуживание ни чем особенным не выделяеться, пиво стоит достаточно дорого да потом пиво ""Береста светлое "" 220р мне не очень понравилось, но вот закуски к пиву мне очень понравились и надо отметить что их большой выбор с преобладанием мясных, что для меня лично очень важно."
18756	Food	закуски к пиву	203	217	positive	1	"Я был в этом БАРЕ 28.10.09, могу сказать что обслуживание ни чем особенным не выделяеться, пиво стоит достаточно дорого да потом пиво ""Береста светлое "" 220р мне не очень понравилось, но вот закуски к пиву мне очень понравились и надо отметить что их большой выбор с преобладанием мясных, что для меня лично очень важно."
18756	Food	большой выбор	263	276	positive	1	"Я был в этом БАРЕ 28.10.09, могу сказать что обслуживание ни чем особенным не выделяеться, пиво стоит достаточно дорого да потом пиво ""Береста светлое "" 220р мне не очень понравилось, но вот закуски к пиву мне очень понравились и надо отметить что их большой выбор с преобладанием мясных, что для меня лично очень важно."
18756	Food	мясных	293	299	positive	1	"Я был в этом БАРЕ 28.10.09, могу сказать что обслуживание ни чем особенным не выделяеться, пиво стоит достаточно дорого да потом пиво ""Береста светлое "" 220р мне не очень понравилось, но вот закуски к пиву мне очень понравились и надо отметить что их большой выбор с преобладанием мясных, что для меня лично очень важно."
18756	Whole	бар	338	341	both	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Food	попить	384	390	positive	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Food	пива	391	395	positive	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Food	пива	403	407	positive	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Whole	место	458	463	negative	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Food	алкоголь	492	500	negative	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Price	дороже	513	519	negative	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Whole	ресторанах	536	546	positive	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Service	качество обслуживания	581	602	positive	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Interior	живую музыку	604	616	positive	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Food	набор блюд	628	638	positive	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Food	крепких спиртных напитков	667	692	positive	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
18756	Interior	обстановке	752	762	positive	2	Этот бар подходит тем кто хочет посмотреть футбол, попить пива именно пива потому, что для распития других напитков я бы это место не рекомендовал потому, что алкоголь здесь стоит дороже чем в некоторых ресторанах в которых вы найдёте более лучшее качество обслуживания, живую музыку, и больший набор блюд которые подходят к распитию крепких спиртных напитков, очень подходит тем кто хочет просто пообщаться в спокойно обстановке.
16676	Whole	местечко	12	20	neutral	0	Зашел в это местечко после работы поужинать.
16676	Food	поужинать	34	43	neutral	0	Зашел в это местечко после работы поужинать.
16676	Service	Встретили	45	54	positive	1	Встретили приветливые девушки, спросили забронирован ли столик.
16676	Service	девушки	67	74	positive	1	Встретили приветливые девушки, спросили забронирован ли столик.
16676	Interior	Столик	109	115	negative	2	Столик я заранее не бронировал, поэтому проводили на второй этаж и предложили присесть у лестницы.
16676	Service	проводили	149	158	positive	2	Столик я заранее не бронировал, поэтому проводили на второй этаж и предложили присесть у лестницы.
16676	Interior	второй этаж	162	173	neutral	2	Столик я заранее не бронировал, поэтому проводили на второй этаж и предложили присесть у лестницы.
16676	Service	предложили присесть	176	195	positive	2	Столик я заранее не бронировал, поэтому проводили на второй этаж и предложили присесть у лестницы.
16676	Service	бронировать столик	254	272	neutral	3	Поэтому пришел к выводу, что надо там заранее бронировать столик в более удобном месте.
16676	Service	Официанты	296	305	positive	4	Официанты очень приветливые, постоянно смотрят за посетителями, поэтому долго ждать не пришлось, что очень приятно.
16676	Service	смотрят за посетителями	335	358	positive	4	Официанты очень приветливые, постоянно смотрят за посетителями, поэтому долго ждать не пришлось, что очень приятно.
16676	Service	ждать	374	379	positive	4	Официанты очень приветливые, постоянно смотрят за посетителями, поэтому долго ждать не пришлось, что очень приятно.
16676	Food	Меню	412	416	positive	5	Меню довольно интересное, больше имеет восточную направленность, но главное по ценам очень демократичное.
16676	Price	ценам	491	496	positive	5	Меню довольно интересное, больше имеет восточную направленность, но главное по ценам очень демократичное.
